RANDAO,Block Number
1.49E+76,15557582
6.10E+76,15557583
8.73E+75,15557584
6.34E+76,15557585
1.79E+76,15557586
1.06E+77,15557587
2.64E+76,15557588
5.55E+75,15557589
3.25E+76,15557590
3.05E+76,15557591
7.04E+76,15557592
5.37E+76,15557593
3.46E+76,15557594
4.30E+76,15557595
8.48E+75,15557596
3.84E+76,15557597
3.45E+76,15557598
2.77E+76,15557599
5.03E+75,15557600
5.26E+76,15557601
2.01E+75,15557602
1.02E+77,15557603
7.75E+76,15557604
1.67E+76,15557605
4.36E+76,15557606
3.11E+76,15557607
4.38E+76,15557608
6.71E+76,15557609
9.86E+76,15557610
8.96E+76,15557611
7.08E+76,15557612
7.84E+76,15557613
7.96E+76,15557614
7.23E+76,15557615
1.11E+77,15557616
1.16E+77,15557617
4.30E+75,15557618
9.39E+76,15557619
1.42E+76,15557620
4.62E+76,15557621
8.53E+76,15557622
1.01E+77,15557623
4.72E+74,15557624
7.22E+76,15557625
8.53E+76,15557626
9.69E+76,15557627
1.07E+77,15557628
3.86E+76,15557629
7.40E+76,15557630
1.09E+77,15557631
1.92E+76,15557632
2.08E+75,15557633
1.50E+76,15557634
6.16E+76,15557635
6.47E+76,15557636
9.81E+75,15557637
4.49E+75,15557638
3.13E+76,15557639
2.94E+76,15557640
6.17E+76,15557641
8.18E+76,15557642
6.45E+76,15557643
2.95E+76,15557644
1.72E+76,15557645
9.79E+76,15557646
5.33E+76,15557647
4.36E+76,15557648
1.13E+77,15557649
1.88E+76,15557650
1.61E+76,15557651
5.25E+76,15557652
4.38E+75,15557653
2.56E+76,15557654
1.08E+77,15557655
2.14E+76,15557656
1.08E+77,15557657
9.16E+76,15557658
6.95E+76,15557659
6.42E+76,15557660
9.03E+76,15557661
4.46E+76,15557662
1.11E+77,15557663
1.27E+76,15557664
9.72E+76,15557665
4.22E+76,15557666
3.74E+76,15557667
4.35E+76,15557668
3.50E+76,15557669
1.01E+77,15557670
7.93E+76,15557671
6.21E+76,15557672
9.96E+76,15557673
4.93E+76,15557674
4.35E+76,15557675
1.79E+76,15557676
7.20E+76,15557677
1.16E+77,15557678
1.09E+77,15557679
6.50E+76,15557680
8.58E+76,15557681
1.07E+77,15557682
2.08E+76,15557683
4.56E+76,15557684
3.68E+76,15557685
9.17E+76,15557686
7.60E+76,15557687
7.40E+76,15557688
7.18E+76,15557689
3.02E+76,15557690
2.85E+76,15557691
1.09E+77,15557692
5.62E+76,15557693
8.16E+76,15557694
8.84E+76,15557695
1.66E+76,15557696
2.45E+76,15557697
1.03E+77,15557698
1.08E+77,15557699
6.94E+76,15557700
3.09E+76,15557701
9.39E+76,15557702
5.39E+76,15557703
1.76E+76,15557704
1.05E+77,15557705
3.89E+76,15557706
7.94E+76,15557707
2.73E+76,15557708
2.62E+76,15557709
9.05E+76,15557710
8.88E+76,15557711
9.32E+76,15557712
3.62E+76,15557713
8.24E+76,15557714
1.04E+76,15557715
2.58E+75,15557716
4.12E+76,15557717
7.48E+76,15557718
2.55E+76,15557719
8.29E+76,15557720
6.00E+76,15557721
9.34E+76,15557722
6.58E+76,15557723
7.50E+76,15557724
1.08E+77,15557725
4.30E+76,15557726
4.40E+76,15557727
6.35E+76,15557728
1.06E+77,15557729
1.78E+76,15557730
4.82E+76,15557731
1.02E+77,15557732
3.23E+76,15557733
5.36E+76,15557734
1.18E+76,15557735
1.81E+76,15557736
8.94E+76,15557737
1.05E+77,15557738
1.32E+76,15557739
4.74E+76,15557740
1.32E+76,15557741
2.42E+76,15557742
6.40E+76,15557743
4.04E+75,15557744
1.09E+77,15557745
7.38E+76,15557746
9.98E+76,15557747
2.00E+76,15557748
1.10E+77,15557749
1.10E+77,15557750
9.26E+76,15557751
7.23E+76,15557752
7.08E+76,15557753
5.46E+76,15557754
6.47E+76,15557755
8.12E+76,15557756
6.65E+75,15557757
2.14E+76,15557758
1.33E+76,15557759
3.64E+76,15557760
4.82E+76,15557761
5.20E+76,15557762
1.13E+77,15557763
6.14E+76,15557764
9.76E+75,15557765
2.66E+76,15557766
1.23E+76,15557767
3.03E+76,15557768
3.51E+76,15557769
2.43E+76,15557770
5.09E+76,15557771
6.41E+76,15557772
7.59E+76,15557773
8.94E+76,15557774
1.02E+77,15557775
2.27E+76,15557776
1.19E+76,15557777
8.98E+76,15557778
7.89E+76,15557779
4.73E+76,15557780
3.03E+76,15557781
1.20E+75,15557782
5.04E+76,15557783
1.61E+75,15557784
8.70E+76,15557785
3.99E+76,15557786
2.79E+76,15557787
3.41E+75,15557788
8.53E+76,15557789
8.93E+76,15557790
8.28E+76,15557791
1.14E+77,15557792
1.02E+77,15557793
1.44E+76,15557794
1.72E+76,15557795
4.70E+74,15557796
1.14E+77,15557797
8.12E+76,15557798
6.06E+76,15557799
4.00E+76,15557800
1.14E+76,15557801
8.32E+76,15557802
4.71E+76,15557803
7.76E+76,15557804
1.15E+77,15557805
1.13E+76,15557806
3.13E+76,15557807
3.34E+76,15557808
8.41E+76,15557809
1.98E+76,15557810
6.18E+76,15557811
1.99E+76,15557812
7.73E+75,15557813
6.74E+76,15557814
8.54E+76,15557815
6.78E+76,15557816
7.15E+76,15557817
9.16E+76,15557818
7.48E+76,15557819
4.08E+76,15557820
1.10E+77,15557821
9.16E+76,15557822
9.34E+76,15557823
1.86E+76,15557824
1.76E+76,15557825
1.75E+76,15557826
8.78E+75,15557827
6.76E+76,15557828
6.60E+76,15557829
1.00E+77,15557830
1.01E+77,15557831
7.32E+76,15557832
1.07E+77,15557833
1.01E+77,15557834
4.17E+76,15557835
3.81E+76,15557836
1.07E+77,15557837
3.10E+76,15557838
2.34E+76,15557839
1.09E+77,15557840
9.11E+76,15557841
7.27E+76,15557842
4.03E+76,15557843
1.03E+77,15557844
1.12E+77,15557845
1.36E+76,15557846
2.39E+76,15557847
5.10E+76,15557848
2.90E+76,15557849
1.15E+77,15557850
5.58E+76,15557851
4.30E+76,15557852
8.50E+76,15557853
8.89E+76,15557854
8.26E+76,15557855
1.15E+77,15557856
1.61E+76,15557857
1.47E+76,15557858
4.00E+76,15557859
9.48E+76,15557860
1.05E+77,15557861
4.76E+75,15557862
3.61E+76,15557863
4.24E+76,15557864
2.89E+75,15557865
3.60E+75,15557866
1.83E+76,15557867
1.86E+76,15557868
3.53E+76,15557869
2.30E+76,15557870
9.31E+76,15557871
8.82E+76,15557872
6.65E+76,15557873
9.85E+75,15557874
2.62E+76,15557875
1.07E+77,15557876
7.07E+76,15557877
1.16E+77,15557878
9.89E+76,15557879
1.86E+76,15557880
7.26E+76,15557881
1.06E+77,15557882
6.75E+76,15557883
2.25E+76,15557884
9.07E+76,15557885
5.85E+76,15557886
3.36E+76,15557887
4.34E+76,15557888
5.39E+76,15557889
8.84E+76,15557890
5.46E+76,15557891
4.63E+76,15557892
2.10E+75,15557893
1.11E+77,15557894
1.09E+76,15557895
8.81E+76,15557896
9.53E+76,15557897
8.53E+75,15557898
1.10E+77,15557899
1.87E+76,15557900
4.88E+76,15557901
6.19E+76,15557902
6.01E+75,15557903
8.24E+76,15557904
1.07E+77,15557905
7.68E+76,15557906
1.57E+75,15557907
6.63E+76,15557908
1.11E+77,15557909
1.20E+76,15557910
5.08E+76,15557911
6.28E+76,15557912
3.70E+76,15557913
9.12E+76,15557914
8.26E+76,15557915
1.12E+77,15557916
9.19E+76,15557917
7.56E+76,15557918
1.02E+77,15557919
5.55E+76,15557920
1.59E+76,15557921
2.16E+76,15557922
3.67E+76,15557923
3.12E+76,15557924
2.41E+76,15557925
2.92E+76,15557926
6.78E+76,15557927
6.07E+76,15557928
7.71E+76,15557929
8.80E+76,15557930
5.48E+76,15557931
1.08E+77,15557932
4.97E+76,15557933
1.05E+77,15557934
4.52E+76,15557935
7.59E+76,15557936
3.03E+76,15557937
2.89E+76,15557938
7.66E+76,15557939
1.44E+76,15557940
2.07E+75,15557941
8.06E+76,15557942
4.69E+76,15557943
5.35E+76,15557944
1.18E+75,15557945
2.83E+76,15557946
3.07E+76,15557947
6.37E+75,15557948
3.06E+76,15557949
8.47E+76,15557950
2.78E+76,15557951
3.99E+76,15557952
1.46E+76,15557953
6.45E+76,15557954
6.82E+76,15557955
1.03E+77,15557956
3.64E+76,15557957
1.00E+77,15557958
3.41E+76,15557959
7.19E+76,15557960
5.76E+76,15557961
6.01E+76,15557962
1.63E+76,15557963
1.50E+76,15557964
5.03E+76,15557965
4.13E+76,15557966
9.62E+76,15557967
6.23E+76,15557968
5.86E+76,15557969
2.40E+76,15557970
1.05E+77,15557971
6.69E+75,15557972
1.07E+77,15557973
3.54E+76,15557974
1.96E+76,15557975
5.10E+76,15557976
8.87E+76,15557977
2.37E+76,15557978
3.18E+76,15557979
2.80E+76,15557980
9.99E+75,15557981
1.10E+77,15557982
1.38E+76,15557983
1.17E+76,15557984
3.28E+76,15557985
9.47E+76,15557986
7.60E+76,15557987
1.07E+77,15557988
6.86E+76,15557989
6.48E+76,15557990
2.87E+76,15557991
9.00E+76,15557992
5.31E+76,15557993
1.32E+76,15557994
9.17E+76,15557995
4.03E+76,15557996
9.37E+76,15557997
1.29E+76,15557998
5.48E+76,15557999
6.49E+76,15558000
2.19E+75,15558001
8.17E+76,15558002
2.24E+76,15558003
4.79E+76,15558004
5.21E+76,15558005
4.99E+75,15558006
1.11E+77,15558007
2.77E+76,15558008
6.25E+76,15558009
4.26E+76,15558010
2.08E+76,15558011
1.14E+77,15558012
1.04E+77,15558013
7.11E+76,15558014
8.93E+76,15558015
7.40E+76,15558016
1.15E+77,15558017
4.95E+76,15558018
8.35E+76,15558019
9.02E+76,15558020
8.42E+76,15558021
9.09E+76,15558022
9.33E+76,15558023
1.14E+77,15558024
8.40E+76,15558025
3.53E+76,15558026
9.39E+76,15558027
1.07E+76,15558028
8.24E+76,15558029
3.37E+76,15558030
9.98E+76,15558031
8.81E+75,15558032
2.57E+76,15558033
1.38E+76,15558034
9.13E+76,15558035
9.30E+76,15558036
8.60E+76,15558037
2.57E+76,15558038
1.07E+77,15558039
3.99E+76,15558040
4.83E+76,15558041
1.00E+77,15558042
8.81E+76,15558043
6.49E+76,15558044
7.40E+76,15558045
5.00E+76,15558046
1.07E+77,15558047
7.60E+76,15558048
9.31E+76,15558049
2.02E+76,15558050
1.84E+76,15558051
6.11E+76,15558052
3.52E+76,15558053
8.13E+76,15558054
6.70E+76,15558055
8.57E+76,15558056
6.69E+76,15558057
1.10E+77,15558058
3.17E+76,15558059
6.51E+76,15558060
4.34E+76,15558061
5.26E+76,15558062
7.52E+76,15558063
6.37E+75,15558064
9.77E+76,15558065
5.80E+76,15558066
5.81E+76,15558067
7.28E+76,15558068
1.65E+76,15558069
1.04E+77,15558070
1.15E+77,15558071
2.84E+76,15558072
7.89E+76,15558073
1.44E+76,15558074
2.19E+76,15558075
1.03E+77,15558076
7.97E+76,15558077
8.88E+76,15558078
1.07E+77,15558079
7.28E+76,15558080
3.72E+75,15558081
4.15E+76,15558082
9.23E+76,15558083
1.07E+77,15558084
1.46E+76,15558085
3.23E+76,15558086
1.04E+77,15558087
4.06E+76,15558088
9.51E+75,15558089
8.47E+76,15558090
1.70E+76,15558091
4.22E+76,15558092
7.30E+76,15558093
4.87E+76,15558094
2.35E+75,15558095
8.09E+75,15558096
9.08E+76,15558097
6.13E+76,15558098
1.01E+77,15558099
1.01E+77,15558100
4.19E+76,15558101
8.14E+76,15558102
9.63E+76,15558103
3.45E+76,15558104
6.96E+76,15558105
7.52E+76,15558106
6.51E+76,15558107
7.25E+76,15558108
8.33E+76,15558109
3.98E+76,15558110
1.66E+76,15558111
3.47E+76,15558112
4.27E+76,15558113
8.14E+76,15558114
9.56E+76,15558115
6.19E+76,15558116
1.21E+76,15558117
1.11E+77,15558118
9.68E+76,15558119
6.58E+76,15558120
9.38E+76,15558121
3.37E+76,15558122
4.40E+76,15558123
6.54E+76,15558124
7.76E+76,15558125
4.95E+76,15558126
2.06E+76,15558127
3.23E+76,15558128
5.38E+76,15558129
2.65E+76,15558130
2.00E+76,15558131
6.42E+76,15558132
9.23E+76,15558133
1.03E+77,15558134
1.72E+76,15558135
8.36E+76,15558136
4.62E+75,15558137
3.95E+76,15558138
8.68E+76,15558139
2.55E+76,15558140
4.17E+75,15558141
9.25E+76,15558142
7.28E+76,15558143
3.89E+76,15558144
1.00E+77,15558145
8.25E+76,15558146
2.19E+76,15558147
8.11E+76,15558148
8.16E+76,15558149
9.20E+76,15558150
8.59E+76,15558151
2.70E+76,15558152
9.78E+76,15558153
2.87E+75,15558154
3.58E+76,15558155
2.01E+75,15558156
1.84E+76,15558157
1.03E+77,15558158
5.54E+76,15558159
6.95E+76,15558160
6.01E+76,15558161
7.86E+76,15558162
3.10E+76,15558163
8.03E+76,15558164
1.01E+76,15558165
7.11E+76,15558166
6.21E+76,15558167
9.58E+76,15558168
8.71E+76,15558169
7.79E+76,15558170
6.77E+76,15558171
1.75E+76,15558172
6.21E+76,15558173
1.18E+76,15558174
5.62E+76,15558175
3.78E+76,15558176
1.31E+76,15558177
1.14E+77,15558178
3.86E+76,15558179
6.92E+76,15558180
5.50E+76,15558181
5.64E+74,15558182
1.08E+77,15558183
9.37E+76,15558184
8.07E+76,15558185
6.60E+76,15558186
6.97E+73,15558187
8.11E+76,15558188
5.98E+75,15558189
1.02E+77,15558190
1.96E+75,15558191
7.91E+76,15558192
8.31E+76,15558193
8.42E+74,15558194
1.02E+77,15558195
9.73E+76,15558196
1.28E+76,15558197
1.74E+75,15558198
6.54E+76,15558199
9.50E+76,15558200
7.63E+76,15558201
5.51E+76,15558202
1.12E+77,15558203
7.83E+76,15558204
1.08E+77,15558205
9.08E+76,15558206
5.35E+76,15558207
9.81E+76,15558208
1.41E+76,15558209
3.66E+76,15558210
6.87E+75,15558211
9.25E+76,15558212
9.59E+76,15558213
4.32E+76,15558214
8.75E+76,15558215
1.12E+77,15558216
3.82E+76,15558217
3.44E+76,15558218
1.05E+77,15558219
7.00E+76,15558220
1.08E+77,15558221
8.30E+76,15558222
9.73E+76,15558223
8.14E+76,15558224
4.63E+76,15558225
9.03E+76,15558226
5.66E+76,15558227
5.42E+75,15558228
8.82E+76,15558229
4.25E+76,15558230
7.06E+76,15558231
2.04E+76,15558232
4.34E+76,15558233
6.63E+76,15558234
1.03E+77,15558235
3.50E+76,15558236
4.70E+76,15558237
5.99E+76,15558238
1.98E+76,15558239
3.53E+76,15558240
2.45E+76,15558241
5.18E+76,15558242
3.80E+76,15558243
2.33E+76,15558244
8.05E+75,15558245
9.32E+76,15558246
1.40E+76,15558247
1.49E+76,15558248
1.15E+77,15558249
1.03E+77,15558250
6.44E+76,15558251
8.78E+75,15558252
5.55E+76,15558253
1.07E+77,15558254
7.29E+76,15558255
4.36E+76,15558256
5.40E+76,15558257
4.05E+76,15558258
1.04E+77,15558259
3.47E+76,15558260
1.02E+77,15558261
8.99E+76,15558262
1.88E+76,15558263
6.37E+76,15558264
1.12E+77,15558265
4.33E+76,15558266
1.09E+77,15558267
8.69E+76,15558268
6.42E+76,15558269
1.03E+77,15558270
5.92E+76,15558271
6.33E+76,15558272
5.53E+76,15558273
7.97E+76,15558274
7.66E+76,15558275
5.04E+76,15558276
6.94E+76,15558277
8.08E+76,15558278
1.02E+77,15558279
9.26E+76,15558280
5.17E+76,15558281
8.37E+76,15558282
1.12E+77,15558283
8.98E+76,15558284
9.46E+76,15558285
1.08E+77,15558286
5.09E+75,15558287
5.32E+76,15558288
2.56E+76,15558289
9.78E+76,15558290
2.20E+74,15558291
9.54E+76,15558292
2.41E+76,15558293
1.04E+77,15558294
8.02E+76,15558295
7.06E+75,15558296
2.61E+76,15558297
1.57E+76,15558298
7.39E+76,15558299
7.19E+76,15558300
5.38E+76,15558301
1.12E+77,15558302
2.74E+76,15558303
8.66E+76,15558304
8.75E+76,15558305
7.36E+76,15558306
7.57E+76,15558307
5.26E+76,15558308
4.57E+76,15558309
4.30E+75,15558310
2.50E+76,15558311
8.66E+76,15558312
5.03E+76,15558313
7.85E+76,15558314
9.54E+76,15558315
9.57E+76,15558316
3.32E+76,15558317
1.02E+77,15558318
1.11E+77,15558319
4.27E+76,15558320
1.03E+77,15558321
1.40E+76,15558322
1.35E+76,15558323
2.03E+76,15558324
9.34E+76,15558325
8.70E+76,15558326
3.08E+76,15558327
2.65E+76,15558328
6.36E+76,15558329
8.19E+76,15558330
5.56E+76,15558331
9.81E+76,15558332
5.68E+76,15558333
3.64E+76,15558334
8.68E+76,15558335
5.68E+76,15558336
6.46E+76,15558337
4.32E+75,15558338
1.82E+76,15558339
3.82E+76,15558340
2.58E+76,15558341
3.42E+76,15558342
9.61E+76,15558343
7.63E+76,15558344
6.01E+76,15558345
8.29E+76,15558346
6.40E+76,15558347
7.78E+76,15558348
8.06E+76,15558349
4.54E+76,15558350
1.14E+77,15558351
1.54E+76,15558352
1.66E+76,15558353
6.58E+76,15558354
1.05E+76,15558355
4.38E+76,15558356
1.05E+77,15558357
4.34E+76,15558358
9.20E+76,15558359
1.97E+76,15558360
3.95E+76,15558361
8.70E+76,15558362
2.78E+76,15558363
1.08E+77,15558364
8.94E+76,15558365
7.71E+75,15558366
4.40E+76,15558367
7.83E+76,15558368
3.32E+76,15558369
6.48E+76,15558370
1.15E+77,15558371
1.03E+77,15558372
9.92E+75,15558373
4.97E+75,15558374
1.08E+77,15558375
8.23E+76,15558376
7.49E+74,15558377
7.99E+76,15558378
2.33E+76,15558379
9.25E+75,15558380
1.02E+77,15558381
6.24E+76,15558382
8.44E+76,15558383
8.44E+76,15558384
1.14E+77,15558385
3.57E+76,15558386
2.19E+76,15558387
3.85E+76,15558388
1.04E+76,15558389
1.15E+77,15558390
1.57E+76,15558391
4.46E+76,15558392
8.56E+76,15558393
6.40E+76,15558394
1.08E+77,15558395
4.29E+76,15558396
6.35E+75,15558397
7.19E+76,15558398
2.96E+76,15558399
4.82E+76,15558400
4.90E+74,15558401
7.41E+76,15558402
6.85E+76,15558403
3.08E+76,15558404
2.90E+76,15558405
1.07E+77,15558406
1.13E+77,15558407
6.47E+76,15558408
6.83E+76,15558409
6.72E+76,15558410
9.31E+75,15558411
7.94E+76,15558412
6.18E+75,15558413
5.12E+76,15558414
1.03E+77,15558415
1.10E+77,15558416
8.41E+76,15558417
7.79E+76,15558418
1.09E+77,15558419
7.91E+76,15558420
5.09E+76,15558421
8.49E+76,15558422
3.15E+76,15558423
7.73E+76,15558424
7.19E+76,15558425
2.23E+76,15558426
9.31E+76,15558427
6.40E+76,15558428
5.46E+76,15558429
7.51E+76,15558430
9.48E+76,15558431
6.52E+76,15558432
5.85E+76,15558433
1.01E+77,15558434
7.79E+76,15558435
7.75E+75,15558436
4.78E+76,15558437
4.24E+76,15558438
6.04E+76,15558439
7.10E+76,15558440
8.25E+75,15558441
2.42E+76,15558442
3.91E+76,15558443
7.91E+76,15558444
7.75E+76,15558445
2.27E+76,15558446
8.33E+76,15558447
3.05E+76,15558448
5.83E+75,15558449
1.16E+77,15558450
4.33E+76,15558451
9.60E+76,15558452
6.22E+76,15558453
6.70E+76,15558454
5.95E+76,15558455
6.24E+76,15558456
3.95E+76,15558457
8.34E+76,15558458
8.89E+76,15558459
4.88E+76,15558460
5.44E+76,15558461
9.53E+76,15558462
8.23E+76,15558463
3.06E+76,15558464
9.86E+76,15558465
8.43E+76,15558466
9.66E+76,15558467
8.30E+76,15558468
1.77E+76,15558469
2.48E+76,15558470
3.64E+76,15558471
2.59E+76,15558472
3.99E+75,15558473
1.07E+77,15558474
3.28E+76,15558475
2.97E+76,15558476
1.58E+75,15558477
1.09E+77,15558478
1.06E+77,15558479
1.03E+77,15558480
9.25E+76,15558481
8.14E+76,15558482
4.48E+76,15558483
4.66E+76,15558484
7.04E+76,15558485
9.92E+76,15558486
7.56E+76,15558487
1.35E+76,15558488
2.74E+75,15558489
1.99E+76,15558490
2.92E+76,15558491
5.80E+76,15558492
6.46E+76,15558493
8.03E+76,15558494
1.20E+76,15558495
9.64E+76,15558496
5.51E+76,15558497
5.37E+76,15558498
8.05E+76,15558499
3.48E+76,15558500
5.96E+76,15558501
8.61E+76,15558502
8.77E+76,15558503
1.09E+77,15558504
1.03E+77,15558505
8.86E+76,15558506
1.03E+77,15558507
6.12E+76,15558508
6.48E+76,15558509
8.96E+76,15558510
1.01E+77,15558511
3.21E+76,15558512
3.43E+76,15558513
9.99E+76,15558514
5.10E+76,15558515
6.43E+76,15558516
5.15E+76,15558517
2.46E+76,15558518
6.32E+76,15558519
1.06E+77,15558520
6.78E+76,15558521
8.81E+76,15558522
2.93E+76,15558523
8.43E+76,15558524
1.09E+77,15558525
1.09E+77,15558526
9.60E+76,15558527
4.59E+76,15558528
5.56E+76,15558529
3.78E+74,15558530
7.11E+76,15558531
9.70E+76,15558532
2.13E+76,15558533
7.25E+76,15558534
3.05E+76,15558535
1.10E+77,15558536
6.69E+75,15558537
5.31E+76,15558538
8.90E+76,15558539
5.31E+76,15558540
7.28E+76,15558541
8.53E+75,15558542
6.59E+76,15558543
9.14E+76,15558544
1.66E+76,15558545
6.98E+76,15558546
1.06E+77,15558547
1.41E+76,15558548
3.62E+76,15558549
9.84E+76,15558550
9.47E+76,15558551
7.22E+76,15558552
4.62E+76,15558553
1.10E+77,15558554
2.74E+76,15558555
1.01E+77,15558556
5.60E+76,15558557
4.87E+76,15558558
2.54E+76,15558559
1.13E+75,15558560
2.47E+76,15558561
9.64E+75,15558562
1.88E+76,15558563
2.37E+75,15558564
3.70E+75,15558565
4.57E+76,15558566
5.62E+76,15558567
8.26E+76,15558568
2.28E+75,15558569
3.58E+75,15558570
3.83E+76,15558571
3.93E+76,15558572
1.04E+76,15558573
3.34E+76,15558574
4.44E+76,15558575
2.26E+76,15558576
8.33E+76,15558577
1.04E+77,15558578
6.58E+76,15558579
1.02E+77,15558580
5.37E+76,15558581
1.09E+77,15558582
1.03E+77,15558583
5.29E+76,15558584
3.71E+75,15558585
9.10E+76,15558586
1.24E+76,15558587
2.52E+76,15558588
5.65E+76,15558589
9.28E+75,15558590
1.88E+76,15558591
3.21E+76,15558592
5.11E+76,15558593
6.19E+76,15558594
6.32E+76,15558595
1.64E+76,15558596
4.32E+76,15558597
1.47E+76,15558598
1.39E+76,15558599
7.83E+76,15558600
2.73E+76,15558601
3.37E+76,15558602
4.71E+76,15558603
8.21E+76,15558604
9.90E+76,15558605
1.11E+77,15558606
1.11E+77,15558607
7.81E+76,15558608
6.71E+76,15558609
9.86E+76,15558610
1.04E+76,15558611
5.15E+76,15558612
3.79E+76,15558613
2.54E+76,15558614
3.54E+76,15558615
2.96E+76,15558616
7.59E+76,15558617
2.66E+74,15558618
6.76E+76,15558619
1.74E+76,15558620
6.03E+76,15558621
1.92E+76,15558622
9.19E+76,15558623
8.76E+76,15558624
1.12E+77,15558625
3.33E+76,15558626
8.93E+76,15558627
8.25E+76,15558628
7.04E+76,15558629
6.25E+76,15558630
1.12E+77,15558631
3.06E+76,15558632
1.01E+77,15558633
6.55E+75,15558634
5.77E+76,15558635
4.85E+76,15558636
1.14E+77,15558637
6.69E+76,15558638
7.34E+76,15558639
8.96E+76,15558640
6.05E+76,15558641
2.35E+76,15558642
1.05E+77,15558643
1.88E+76,15558644
2.40E+76,15558645
5.39E+76,15558646
7.13E+76,15558647
1.09E+77,15558648
5.49E+76,15558649
5.11E+76,15558650
9.38E+76,15558651
5.80E+76,15558652
2.48E+76,15558653
9.77E+76,15558654
4.52E+76,15558655
8.50E+76,15558656
3.35E+76,15558657
7.46E+76,15558658
9.98E+76,15558659
9.64E+76,15558660
5.99E+76,15558661
5.42E+75,15558662
7.30E+76,15558663
2.98E+76,15558664
1.05E+77,15558665
6.38E+76,15558666
5.06E+76,15558667
2.92E+76,15558668
8.59E+76,15558669
4.06E+76,15558670
9.15E+75,15558671
1.31E+76,15558672
9.72E+76,15558673
2.42E+76,15558674
9.93E+75,15558675
3.15E+76,15558676
1.02E+77,15558677
7.19E+76,15558678
7.58E+76,15558679
1.81E+75,15558680
5.79E+76,15558681
1.10E+77,15558682
6.94E+76,15558683
4.91E+76,15558684
3.64E+75,15558685
1.13E+77,15558686
6.10E+76,15558687
1.12E+77,15558688
7.81E+76,15558689
1.27E+76,15558690
1.02E+77,15558691
3.86E+76,15558692
9.67E+76,15558693
4.38E+76,15558694
5.79E+76,15558695
4.58E+76,15558696
1.37E+76,15558697
7.09E+76,15558698
8.83E+76,15558699
8.37E+76,15558700
8.89E+76,15558701
1.30E+76,15558702
8.87E+76,15558703
2.39E+76,15558704
2.31E+76,15558705
8.38E+76,15558706
6.89E+76,15558707
9.31E+76,15558708
5.86E+76,15558709
1.15E+77,15558710
4.82E+76,15558711
8.92E+76,15558712
2.36E+76,15558713
8.36E+76,15558714
6.67E+76,15558715
9.54E+76,15558716
4.17E+76,15558717
7.26E+76,15558718
9.65E+76,15558719
8.37E+76,15558720
2.17E+76,15558721
9.65E+76,15558722
4.00E+76,15558723
6.22E+76,15558724
2.76E+76,15558725
6.80E+76,15558726
2.61E+76,15558727
1.93E+76,15558728
4.92E+76,15558729
1.05E+77,15558730
3.28E+76,15558731
7.45E+76,15558732
9.54E+76,15558733
6.50E+76,15558734
2.89E+76,15558735
4.60E+76,15558736
1.70E+75,15558737
1.15E+77,15558738
9.76E+75,15558739
9.06E+76,15558740
9.26E+76,15558741
4.02E+76,15558742
1.15E+77,15558743
3.95E+76,15558744
4.37E+76,15558745
5.42E+76,15558746
4.59E+76,15558747
1.13E+77,15558748
9.14E+76,15558749
1.35E+76,15558750
2.35E+76,15558751
2.91E+76,15558752
1.67E+76,15558753
2.19E+76,15558754
7.19E+76,15558755
1.05E+76,15558756
2.85E+76,15558757
5.07E+76,15558758
3.27E+76,15558759
1.06E+77,15558760
3.02E+76,15558761
6.03E+76,15558762
2.22E+75,15558763
9.02E+76,15558764
9.66E+76,15558765
1.05E+77,15558766
7.17E+76,15558767
9.22E+75,15558768
4.82E+76,15558769
4.80E+76,15558770
1.19E+76,15558771
1.13E+77,15558772
6.39E+76,15558773
7.84E+76,15558774
5.63E+76,15558775
6.42E+76,15558776
7.95E+76,15558777
4.66E+76,15558778
1.16E+76,15558779
3.79E+76,15558780
6.60E+76,15558781
1.87E+76,15558782
6.55E+76,15558783
3.08E+76,15558784
9.09E+76,15558785
3.79E+76,15558786
3.02E+76,15558787
6.22E+76,15558788
6.52E+76,15558789
7.40E+75,15558790
8.03E+76,15558791
2.54E+76,15558792
1.80E+75,15558793
9.24E+76,15558794
1.63E+76,15558795
5.53E+76,15558796
6.00E+76,15558797
6.13E+76,15558798
1.03E+77,15558799
5.16E+76,15558800
2.62E+76,15558801
5.39E+76,15558802
5.23E+76,15558803
1.25E+76,15558804
8.09E+76,15558805
2.09E+76,15558806
9.89E+76,15558807
8.91E+76,15558808
7.70E+76,15558809
7.23E+76,15558810
